Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
21093,Judd,Raimbauld,Male,56,Peru,Verkhnevilyuisk Airport,RU,Russian Federation,AS,Asia,8/8/2022,VHV,Judd Raimbauld,Cancelled
82003,La verne,McGookin,Female,49,China,Kupiano Airport,PG,Papua New Guinea,OC,Oceania,2/23/2022,KUP,La verne McGookin,On Time
29715,Glyn,Hawarden,Male,48,Ukraine,Chicago O'Hare International Airport,US,United States,NAM,North America,9/26/2022,ORD,Glyn Hawarden,Delayed
61619,Kippie,Roddy,Female,23,China,Ramon Air Base,IL,Israel,AS,Asia,6/6/2022,MIP,Kippie Roddy,On Time
29019,Clare,Stilling,Male,55,Poland,Katiu Airport,PF,French Polynesia,OC,Oceania,4/25/2022,KXU,Clare Stilling,On Time
75793,Helene,Mulford,Female,12,Indonesia,Atkamba Airport,PG,Papua New Guinea,OC,Oceania,6/6/2022,ABP,Helene Mulford,Cancelled
65474,Al,Stedall,Male,16,China,Chadron Municipal Airport,US,United States,NAM,North America,11/18/2022,CDR,Al Stedall,Cancelled
64678,Darlleen,Hiorn,Female,43,China,Dawei Airport,MM,Myanmar,AS,Asia,2/25/2022,TVY,Darlleen Hiorn,Cancelled
28547,Floris,Spatarul,Female,28,Sweden,Humberto Ghizzo Bortoluzzi Regional Airport,BR,Brazil,SAM,South America,12/13/2022,JJG,Floris Spatarul,Cancelled
42665,Marshall,Christiensen,Male,60,Poland,Atkamba Airport,PG,Papua New Guinea,OC,Oceania,5/28/2022,ABP,Marshall Christiensen,Cancelled
72155,Cathee,Klimas,Female,28,Russia,Smyrna Airport,US,United States,NAM,North America,7/20/2022,MQY,Cathee Klimas,Delayed
12432,Birch,Nuttey,Male,9,Sweden,Pierrefonds Airport,RE,Réunion,AF,Africa,12/10/2022,ZSE,Birch Nuttey,Delayed
30879,Gay,Tithacott,Male,70,Philippines,Bowers Field,US,United States,NAM,North America,9/3/2022,ELN,Gay Tithacott,On Time
95025,Britt,Percifull,Male,17,Colombia,Goose Bay Airport,CA,Canada,NAM,North America,3/20/2022,YYR,Britt Percifull,On Time
38630,Kinna,Gumbrell,Female,4,Serbia,Tessenei Airport,ER,Eritrea,AF,Africa,3/22/2022,TES,Kinna Gumbrell,Delayed
55441,Faythe,Wynter,Female,18,Nigeria,Mara Lodges Airport,KE,Kenya,AF,Africa,11/8/2022,MRE,Faythe Wynter,On Time
83881,Marve,Dran,Male,51,China,Lathrop Wells Airport / Jackass Aeropark,US,United States,NAM,North America,2/10/2022,LTH,Marve Dran,On Time
78689,Willette,Inde,Female,20,Indonesia,Bomar Field Shelbyville Municipal Airport,US,United States,NAM,North America,5/8/2022,SYI,Willette Inde,On Time
61274,Latisha,Meikle,Female,22,France,Colonia Sarmiento Airport,AR,Argentina,SAM,South America,7/12/2022,OLN,Latisha Meikle,Cancelled
24837,Patsy,New,Male,67,Russia,Dikson Airport,RU,Russian Federation,AS,Asia,11/23/2022,DKS,Patsy New,Cancelled
82892,Tawnya,Stather,Female,20,Indonesia,Usina Mandu Airport,BR,Brazil,SAM,South America,11/18/2022,0,Tawnya Stather,Cancelled
22357,Sheffield,Sneden,Male,39,Jordan,Grosseto Air Base,IT,Italy,EU,Europe,9/22/2022,GRS,Sheffield Sneden,On Time
87069,Pieter,Rogeron,Male,70,Argentina,Summit Airport,US,United States,NAM,North America,10/29/2022,UMM,Pieter Rogeron,Delayed
58123,Berenice,Saterweyte,Female,76,Sweden,San Miguel Airport,PA,Panama,NAM,North America,6/15/2022,NMG,Berenice Saterweyte,On Time
97018,Ermin,Dubique,Male,89,Portugal,Arxan Yi'ershi Airport,CN,China,AS,Asia,12/9/2022,YIE,Ermin Dubique,Delayed
32978,Morena,Quadrio,Female,36,China,Thomasville Regional Airport,US,United States,NAM,North America,3/9/2022,TVI,Morena Quadrio,Delayed
39151,Alissa,Regglar,Female,85,China,Bradley International Airport,US,United States,NAM,North America,11/17/2022,BDL,Alissa Regglar,On Time
48006,Glenn,McAdam,Male,58,Cameroon,Sarh Airport,TD,Chad,AF,Africa,4/16/2022,SRH,Glenn McAdam,Cancelled
83029,Laughton,Winborn,Male,7,China,San Juan De Uraba Airport,CO,Colombia,SAM,South America,8/8/2022,SJR,Laughton Winborn,Cancelled
54739,Eryn,Mabbett,Female,67,China,Tangará da Serra Airport,BR,Brazil,SAM,South America,12/14/2022,TGQ,Eryn Mabbett,Cancelled
64890,Jeffry,Jacop,Male,66,Canada,Fullerton Municipal Airport,US,United States,NAM,North America,3/16/2022,FUL,Jeffry Jacop,Cancelled
24257,Gerri,Rippingale,Male,64,Bolivia,Bisbee Municipal Airport,US,United States,NAM,North America,4/2/2022,BSQ,Gerri Rippingale,On Time
69391,Sayer,Gosden,Male,5,United States,Am Timan Airport,TD,Chad,AF,Africa,8/27/2022,AMC,Sayer Gosden,Delayed
48853,Jodee,Henkmann,Female,43,Sweden,Angelina County Airport,US,United States,NAM,North America,9/16/2022,LFK,Jodee Henkmann,On Time
10957,Carree,Alsop,Female,9,Cameroon,Kengtung Airport,MM,Myanmar,AS,Asia,12/13/2022,KET,Carree Alsop,On Time
65646,Henrik,Hessenthaler,Male,31,Maldives,North Island Naval Air Station-Halsey Field,US,United States,NAM,North America,8/28/2022,NZY,Henrik Hessenthaler,Cancelled
89842,Grannie,Manwell,Male,84,Canada,Mutare Airport,ZW,Zimbabwe,AF,Africa,2/28/2022,UTA,Grannie Manwell,Cancelled
21286,Tades,Lambersen,Male,67,Croatia,Pula Airport,HR,Croatia,EU,Europe,3/24/2022,PUY,Tades Lambersen,Delayed
50407,Rik,Getty,Male,35,Laos,Fillmore Municipal Airport,US,United States,NAM,North America,8/25/2022,FIL,Rik Getty,Delayed
73257,Seymour,Feaks,Male,42,China,San Tomé Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,4/28/2022,SOM,Seymour Feaks,Cancelled
32314,Baudoin,Burdess,Male,90,Indonesia,Surin Airport,TH,Thailand,AS,Asia,6/22/2022,PXR,Baudoin Burdess,On Time
45756,Cristie,Dannell,Female,1,Poland,Melilla Airport,ES,Spain,EU,Europe,5/30/2022,MLN,Cristie Dannell,Cancelled
76743,Spence,Reddyhoff,Male,41,Mongolia,Luhansk International Airport,UA,Ukraine,EU,Europe,5/4/2022,VSG,Spence Reddyhoff,Cancelled
41392,Bryn,Withringten,Female,7,Egypt,Sheppard Air Force Base-Wichita Falls Municipal Airport,US,United States,NAM,North America,7/30/2022,SPS,Bryn Withringten,Cancelled
45141,Freeman,Cloutt,Male,64,Thailand,Holloman Air Force Base,US,United States,NAM,North America,9/11/2022,HMN,Freeman Cloutt,On Time
29165,Dolli,Prisk,Female,76,North Korea,Batangafo Airport,CF,Central African Republic,AF,Africa,8/17/2022,BTG,Dolli Prisk,Delayed
71016,Kass,Mains,Female,15,Vietnam,Land's End Airport,GB,United Kingdom,EU,Europe,2/28/2022,LEQ,Kass Mains,Delayed
92907,Filmer,Easen,Male,18,Portugal,La Pedrera Airport,CO,Colombia,SAM,South America,3/12/2022,LPD,Filmer Easen,On Time
65047,Sauveur,Beacock,Male,2,Portugal,Qianjiang Wulingshan Airport,CN,China,AS,Asia,12/15/2022,JIQ,Sauveur Beacock,On Time
42009,Corie,Meneur,Female,1,Brazil,Sendai Airport,JP,Japan,AS,Asia,8/31/2022,SDJ,Corie Meneur,On Time
11829,Agathe,Polglase,Female,45,United States,Kunming Changshui International Airport,CN,China,AS,Asia,1/8/2022,KMG,Agathe Polglase,Delayed
39628,Sherman,Elliot,Male,12,Russia,Vangaindrano Airport,MG,Madagascar,AF,Africa,2/21/2022,VND,Sherman Elliot,On Time
68915,Dominick,Antoinet,Male,89,Brazil,Nukutepipi Airport,PF,French Polynesia,OC,Oceania,9/20/2022,NKP,Dominick Antoinet,Cancelled
94647,Ive,Favey,Male,5,Niger,Great Keppel Is Airport,AU,Australia,OC,Oceania,5/10/2022,GKL,Ive Favey,Delayed
95907,Tybi,Ivimy,Female,8,France,Olga Bay Seaplane Base,US,United States,NAM,North America,6/24/2022,KOY,Tybi Ivimy,Delayed
36740,Maxy,Russen,Female,3,Russia,Juan Manuel Galvez International Airport,HN,Honduras,NAM,North America,7/2/2022,RTB,Maxy Russen,Cancelled
76165,Ivette,Real,Female,11,China,Kalokol Airport,KE,Kenya,AF,Africa,12/12/2022,KLK,Ivette Real,Delayed
75441,Giulietta,Scotchford,Female,16,China,Tampa North Aero Park Airport,US,United States,NAM,North America,10/29/2022,KYO,Giulietta Scotchford,On Time
64168,Christie,Dron,Male,42,Indonesia,Hood Airport,NZ,New Zealand,OC,Oceania,5/22/2022,MRO,Christie Dron,Delayed
78875,Katee,Dumblton,Female,23,Sweden,Santa Ana Del Yacuma Airport,BO,"Bolivia, Plurinational State of",SAM,South America,11/24/2022,SBL,Katee Dumblton,Delayed
19108,Mill,Woltering,Male,69,China,Ayacucho Airport,CO,Colombia,SAM,South America,11/22/2022,AYC,Mill Woltering,Cancelled
45134,Nicholle,Breffit,Female,24,Haiti,Yancheng Airport,CN,China,AS,Asia,12/30/2022,YNZ,Nicholle Breffit,Cancelled
98904,Norman,Bodimeade,Male,53,Venezuela,Seletar Airport,SG,Singapore,AS,Asia,12/7/2022,XSP,Norman Bodimeade,On Time
92153,Bridgette,Gallop,Female,24,China,Warraber Island Airport,AU,Australia,OC,Oceania,4/2/2022,SYU,Bridgette Gallop,On Time
94488,Rory,Brinkman,Female,88,China,Splane Memorial Airport,US,United States,NAM,North America,3/17/2022,OIL,Rory Brinkman,Cancelled
94031,Laurens,Bevis,Male,11,Thailand,Tununak Airport,US,United States,NAM,North America,12/29/2022,TNK,Laurens Bevis,Delayed
69384,Ursula,Burbage,Female,55,Indonesia,Blaise Diagne International Airport,SN,Senegal,AF,Africa,11/23/2022,DSS,Ursula Burbage,Delayed
57244,Drona,Klemke,Female,46,Portugal,Bar River Airport,CA,Canada,NAM,North America,7/21/2022,YEB,Drona Klemke,On Time
12594,Monika,Keefe,Female,65,China,Elorza Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,4/13/2022,EOZ,Monika Keefe,On Time
18735,Quinlan,Geator,Male,12,United States,Matsu Nangan Airport,TW,"Taiwan, Province of China",AS,Asia,6/12/2022,LZN,Quinlan Geator,Delayed
81260,Maison,Zupone,Male,64,Portugal,Roland Garros Airport,RE,Réunion,AF,Africa,2/6/2022,RUN,Maison Zupone,On Time
50203,Shaylah,Cowen,Female,1,China,Big Spring Mc Mahon-Wrinkle Airport,US,United States,NAM,North America,8/15/2022,HCA,Shaylah Cowen,Delayed
59290,Jannelle,Annis,Female,11,Russia,Votuporanga Airport,BR,Brazil,SAM,South America,2/8/2022,VOT,Jannelle Annis,Cancelled
77467,Robena,Bayns,Female,63,Pakistan,Charles M. Schulz Sonoma County Airport,US,United States,NAM,North America,3/16/2022,STS,Robena Bayns,On Time
31794,Vito,Possel,Male,11,Denmark,Elelim Airport,ID,Indonesia,AS,Asia,5/23/2022,ELR,Vito Possel,Delayed
21060,Burr,Izaks,Male,26,Poland,Maewo-Naone Airport,VU,Vanuatu,OC,Oceania,6/4/2022,MWF,Burr Izaks,Cancelled
60012,Betta,Hissie,Female,88,Norway,Drummond Airport,US,United States,NAM,North America,8/1/2022,DRU,Betta Hissie,Cancelled
47670,Ram,Ibotson,Male,44,France,Inhambane Airport,MZ,Mozambique,AF,Africa,1/16/2022,INH,Ram Ibotson,On Time
61882,Ettore,Blacklidge,Male,37,Philippines,San Jose Airport,PH,Philippines,AS,Asia,10/21/2022,SJI,Ettore Blacklidge,On Time
39508,Leah,Pomfrett,Female,88,Portugal,Saposoa Airport,PE,Peru,SAM,South America,3/16/2022,SQU,Leah Pomfrett,Cancelled
85543,Sterling,Facey,Male,83,China,El Daein Airport,SD,Sudan,AF,Africa,11/8/2022,ADV,Sterling Facey,On Time
71180,Harland,Stooke,Male,62,Canada,Rennes-Saint-Jacques Airport,FR,France,EU,Europe,12/26/2022,RNS,Harland Stooke,Delayed
18420,Trevar,Steaning,Male,60,Russia,Lekana Airport,CG,Congo,AF,Africa,4/27/2022,LKC,Trevar Steaning,Delayed
87449,Hillel,Filochov,Male,71,Kazakhstan,Island Lake Airport,CA,Canada,NAM,North America,6/19/2022,YIV,Hillel Filochov,On Time
66542,Sam,Doreward,Female,60,China,Edmonton City Centre (Blatchford Field) Airport,CA,Canada,NAM,North America,12/23/2022,YXD,Sam Doreward,On Time
57980,Claudianus,Halsey,Male,81,Yemen,Mornington Island Airport,AU,Australia,OC,Oceania,11/9/2022,ONG,Claudianus Halsey,Delayed
57178,Allianora,Brownsword,Female,42,Mongolia,Manono Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/17/2022,MNO,Allianora Brownsword,Cancelled
82216,Tandy,Smaleman,Female,5,Philippines,Krainiy Airport,KZ,Kazakhstan,AS,Asia,6/22/2022,BXY,Tandy Smaleman,Cancelled
72358,Carey,Jossel,Female,73,United States,Carpentaria Downs Airport,AU,Australia,OC,Oceania,7/1/2022,CFP,Carey Jossel,On Time
49552,Matthew,McCurdy,Male,27,Thailand,Fleetlands Heliport,GB,United Kingdom,EU,Europe,9/21/2022,PME,Matthew McCurdy,Delayed
72258,Nester,O'Rourke,Male,8,China,Jieyang Chaoshan International Airport,CN,China,AS,Asia,3/18/2022,SWA,Nester O'Rourke,On Time
64700,Aleece,Cleere,Female,63,Portugal,Miles Airport,AU,Australia,OC,Oceania,2/12/2022,WLE,Aleece Cleere,On Time
46653,Shandeigh,Hunnable,Female,37,Guam,Sultan Ismail Petra Airport,MY,Malaysia,AS,Asia,8/5/2022,KBR,Shandeigh Hunnable,Delayed
87520,Ripley,Thoma,Male,88,Malaysia,Allen Army Airfield,US,United States,NAM,North America,9/4/2022,BIG,Ripley Thoma,On Time
14534,Willdon,Catlow,Male,67,China,Mariehamn Airport,FI,Finland,EU,Europe,8/30/2022,MHQ,Willdon Catlow,Delayed
48636,Robbie,Peterken,Male,10,Canada,Captain Ramon Xatruch Airport,PA,Panama,NAM,North America,1/30/2022,PLP,Robbie Peterken,Delayed
29782,Polly,Haddow,Female,71,Portugal,Barcaldine Airport,AU,Australia,OC,Oceania,8/20/2022,BCI,Polly Haddow,On Time
86244,Glynn,Lambden,Male,33,El Salvador,Fougamou Airport,GA,Gabon,AF,Africa,11/12/2022,FOU,Glynn Lambden,Cancelled
44664,Georges,Hamill,Male,78,Somalia,Kissidougou Airport,GN,Guinea,AF,Africa,8/19/2022,KSI,Georges Hamill,Cancelled
22663,Gawen,Bill,Male,47,Japan,San Jose Airport,PH,Philippines,AS,Asia,1/16/2022,SJI,Gawen Bill,On Time
50614,Veronika,Vittet,Female,81,Finland,Kitoi Bay Seaplane Base,US,United States,NAM,North America,2/1/2022,KKB,Veronika Vittet,On Time
44325,Lorne,Lerwill,Male,19,China,General E. Mosconi Airport,AR,Argentina,SAM,South America,4/22/2022,CRD,Lorne Lerwill,Delayed
42589,Arly,Adlington,Female,61,China,Balkanabat Airport,TM,Turkmenistan,AS,Asia,2/23/2022,BKN,Arly Adlington,On Time
43719,Sigismond,Follan,Male,25,Colombia,Valença Airport,BR,Brazil,SAM,South America,3/1/2022,VAL,Sigismond Follan,Delayed
36276,Corny,Smoughton,Female,5,Philippines,Tarama Airport,JP,Japan,AS,Asia,10/15/2022,TRA,Corny Smoughton,Cancelled
58319,Marc,Marling,Male,87,Sweden,Broken Bow Municipal Airport,US,United States,NAM,North America,12/18/2022,BBW,Marc Marling,Delayed
12746,Fenelia,Mouatt,Female,56,United States,Osaka International Airport,JP,Japan,AS,Asia,4/15/2022,ITM,Fenelia Mouatt,Delayed
72959,Vanya,Yannikov,Male,65,Democratic Republic of the Congo,Beloretsk Airport,RU,Russian Federation,EU,Europe,5/26/2022,BCX,Vanya Yannikov,On Time
52581,Noland,Gregorio,Male,79,Poland,Xilinhot Airport,CN,China,AS,Asia,2/6/2022,XIL,Noland Gregorio,Delayed
10122,Ronna,Spottiswood,Female,13,Russia,Bannu Airport,PK,Pakistan,AS,Asia,3/9/2022,BNP,Ronna Spottiswood,On Time
76602,Patric,Rapier,Male,84,Indonesia,Alenquer Airport,BR,Brazil,SAM,South America,8/13/2022,ALT,Patric Rapier,Cancelled
57858,Maris,Binion,Female,70,Philippines,Jicalapa Airport,HN,Honduras,NAM,North America,6/6/2022,GUO,Maris Binion,Cancelled
68438,Harland,Burree,Male,41,Indonesia,Gassim Airport,SA,Saudi Arabia,AS,Asia,6/5/2022,ELQ,Harland Burree,Delayed
92581,Jehanna,Tunno,Female,88,China,Pago Pago International Airport,AS,American Samoa,OC,Oceania,9/22/2022,PPG,Jehanna Tunno,Delayed
51514,Markos,Sylvaine,Male,87,Philippines,Rosella Plains Airport,AU,Australia,OC,Oceania,12/2/2022,RLP,Markos Sylvaine,On Time
37489,Mahala,Noquet,Female,80,China,Agrinion Air Base,GR,Greece,EU,Europe,6/6/2022,AGQ,Mahala Noquet,Delayed
43950,Ulysses,Dyer,Male,81,Brazil,Ilford Airport,CA,Canada,NAM,North America,9/4/2022,ILF,Ulysses Dyer,Delayed
89872,Torr,Fehely,Male,81,Kyrgyzstan,Princeton Municipal Airport,US,United States,NAM,North America,9/6/2022,PNN,Torr Fehely,On Time
56379,Maurise,Breitler,Male,37,Guatemala,Poznań-Ławica Airport,PL,Poland,EU,Europe,6/9/2022,POZ,Maurise Breitler,Delayed
99357,Ardys,Matteacci,Female,82,Russia,Hooker County Airport,US,United States,NAM,North America,5/31/2022,MHN,Ardys Matteacci,On Time
54660,Patience,Rames,Female,57,Peru,Mahanoro Airport,MG,Madagascar,AF,Africa,1/29/2022,VVB,Patience Rames,Cancelled
23616,Cathy,Jiracek,Female,88,Ukraine,Nuremberg Airport,DE,Germany,EU,Europe,11/19/2022,NUE,Cathy Jiracek,Delayed
74001,Klemens,Self,Male,25,China,Prineville Airport,US,United States,NAM,North America,7/5/2022,PRZ,Klemens Self,On Time
59654,Pip,Brech,Male,1,Finland,Samaná El Catey International Airport,DO,Dominican Republic,NAM,North America,7/14/2022,AZS,Pip Brech,On Time
44709,Gratiana,Place,Female,20,Indonesia,Lampson Field,US,United States,NAM,North America,4/26/2022,CKE,Gratiana Place,Delayed
20087,Gwendolyn,Garnsworthy,Female,81,China,East Midlands Airport,GB,United Kingdom,EU,Europe,3/15/2022,EMA,Gwendolyn Garnsworthy,Cancelled
71600,Zita,Tabb,Female,20,China,Ogdensburg International Airport,US,United States,NAM,North America,9/16/2022,OGS,Zita Tabb,Cancelled
21646,Stephana,De Gregario,Female,90,Mexico,Bradford Regional Airport,US,United States,NAM,North America,2/10/2022,BFD,Stephana De Gregario,Delayed
30691,Calli,Vaz,Female,90,China,Huizhou Airport,CN,China,AS,Asia,9/8/2022,HUZ,Calli Vaz,On Time
99310,Jeremias,Lattimore,Male,78,Cuba,Goulburn Airport,AU,Australia,OC,Oceania,2/8/2022,GUL,Jeremias Lattimore,On Time
90120,Mercy,Asipenko,Female,4,Philippines,Kangerlussuaq Airport,GL,Greenland,EU,Europe,4/21/2022,SFJ,Mercy Asipenko,Delayed
93945,Vincenz,Scartifield,Male,61,Greece,Agropecuária Castanhais Airport,BR,Brazil,SAM,South America,3/29/2022,ITI,Vincenz Scartifield,On Time
20026,Thia,MacColgan,Female,50,Russia,Atlantic Municipal Airport,US,United States,NAM,North America,2/18/2022,AIO,Thia MacColgan,On Time
19626,Garrek,Spellicy,Male,33,Brazil,Oristano-Fenosu Airport,IT,Italy,EU,Europe,1/23/2022,FNU,Garrek Spellicy,On Time
54175,Delphinia,Halstead,Female,9,Indonesia,Molokai Airport,US,United States,NAM,North America,7/4/2022,MKK,Delphinia Halstead,Delayed
63747,Aida,Seger,Female,23,Venezuela,Findlay Airport,US,United States,NAM,North America,5/4/2022,FDY,Aida Seger,On Time
18124,Oswald,Howells,Male,31,China,Václav Havel Airport Prague,CZ,Czechia,EU,Europe,7/12/2022,PRG,Oswald Howells,Cancelled
34055,Maurise,Pankettman,Male,2,China,Rostock-Laage Airport,DE,Germany,EU,Europe,2/19/2022,RLG,Maurise Pankettman,On Time
12242,Domenic,McCartney,Male,88,China,Umbu Mehang Kunda Airport,ID,Indonesia,AS,Asia,6/7/2022,WGP,Domenic McCartney,Cancelled
10217,Tye,Corrett,Male,8,Venezuela,Bagdad Airport,US,United States,NAM,North America,3/11/2022,BGT,Tye Corrett,On Time
38000,Lindie,Tate,Female,62,Indonesia,Faro Airport,PT,Portugal,EU,Europe,10/9/2022,FAO,Lindie Tate,Cancelled
98300,Butch,Isselee,Male,74,Indonesia,Gimpo International Airport,KR,"Korea, Republic of",AS,Asia,1/4/2022,GMP,Butch Isselee,Delayed
50335,Adelaide,Dinnis,Female,76,China,Chuuk International Airport,FM,"Micronesia, Federated States of",OC,Oceania,5/15/2022,TKK,Adelaide Dinnis,Delayed
75268,Maje,Bazoche,Male,21,Brazil,Asturias Airport,ES,Spain,EU,Europe,6/2/2022,OVD,Maje Bazoche,Delayed
15495,Meade,Garrison,Male,90,Philippines,Monclova International Airport,MX,Mexico,NAM,North America,9/29/2022,LOV,Meade Garrison,On Time
30537,Hasty,Rowter,Male,60,Georgia,Fritzlar Airport,DE,Germany,EU,Europe,12/12/2022,FRZ,Hasty Rowter,Cancelled
59043,Lanette,McDuall,Female,4,China,Theodore Francis Green State Airport,US,United States,NAM,North America,7/13/2022,PVD,Lanette McDuall,Cancelled
77922,Carlin,Rickwood,Female,62,Russia,Sumy Airport,UA,Ukraine,EU,Europe,10/14/2022,UMY,Carlin Rickwood,Delayed
66719,Fanchette,Scutchin,Female,52,Russia,Ministro Victor Konder International Airport,BR,Brazil,SAM,South America,10/27/2022,NVT,Fanchette Scutchin,Delayed
67435,Bertrand,Fitzhenry,Male,2,China,Lanyu Airport,TW,"Taiwan, Province of China",AS,Asia,11/7/2022,KYD,Bertrand Fitzhenry,Cancelled
34125,Teddy,McGready,Male,26,Canada,Gwa Airport,MM,Myanmar,AS,Asia,4/18/2022,GWA,Teddy McGready,Cancelled
21233,Isiahi,Andreotti,Male,34,Indonesia,Sim Airport,PG,Papua New Guinea,OC,Oceania,2/4/2022,SMJ,Isiahi Andreotti,Cancelled
18795,Gui,Mardlin,Female,90,Philippines,Jasper County Airport,US,United States,NAM,North America,1/19/2022,RNZ,Gui Mardlin,On Time
17271,Jerrie,Ayer,Male,1,China,Guangzhou MR Air Base,CN,China,AS,Asia,11/11/2022,LHK,Jerrie Ayer,Delayed
93356,Saraann,Wiburn,Female,46,China,Ocala International Airport - Jim Taylor Field,US,United States,NAM,North America,8/13/2022,OCF,Saraann Wiburn,On Time
30703,Davie,Slowly,Male,43,China,Pedernales Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,10/6/2022,PDZ,Davie Slowly,Cancelled
78686,Wiley,Tilbrook,Male,9,New Zealand,Santiago de Compostela Airport,ES,Spain,EU,Europe,3/21/2022,SCQ,Wiley Tilbrook,Cancelled
84269,Anitra,D'Ambrosi,Female,40,Indonesia,Kangiqsualujjuaq (Georges River) Airport,CA,Canada,NAM,North America,11/3/2022,XGR,Anitra D'Ambrosi,Delayed
10596,Garrot,Stirrup,Male,86,Taiwan,Rae Lakes Airport,CA,Canada,NAM,North America,2/18/2022,YRA,Garrot Stirrup,Delayed
88825,Ferdy,De Bruijn,Male,82,Japan,Masirah Air Base,OM,Oman,AS,Asia,1/20/2022,MSH,Ferdy De Bruijn,On Time
11585,Courtnay,Gellan,Female,16,Brazil,Lhok Sukon Airport,ID,Indonesia,AS,Asia,4/14/2022,LSX,Courtnay Gellan,On Time
98174,Stanislas,Killcross,Male,37,China,North Battleford Airport,CA,Canada,NAM,North America,5/26/2022,YQW,Stanislas Killcross,Cancelled
15308,Rhonda,Luckin,Female,49,Philippines,Great Bend Municipal Airport,US,United States,NAM,North America,9/24/2022,GBD,Rhonda Luckin,On Time
33031,Krishna,Totaro,Male,88,Nigeria,Qurghonteppa International Airport,TJ,Tajikistan,AS,Asia,9/7/2022,KQT,Krishna Totaro,On Time
20791,Jess,Bridewell,Male,7,Sweden,Igarka Airport,RU,Russian Federation,AS,Asia,7/1/2022,IAA,Jess Bridewell,Cancelled
27982,Cybil,Piggens,Female,48,Palestinian Territory,Ivujivik Airport,CA,Canada,NAM,North America,10/6/2022,YIK,Cybil Piggens,Delayed
21971,Egbert,Franzolini,Male,82,Germany,Bruce Campbell Field,US,United States,NAM,North America,6/7/2022,DXE,Egbert Franzolini,Delayed
94150,Jeana,Giddings,Female,85,Thailand,Nowata Airport,PG,Papua New Guinea,OC,Oceania,2/17/2022,NWT,Jeana Giddings,On Time
54655,Lucius,Bernier,Male,2,Indonesia,Ibo Airport,MZ,Mozambique,AF,Africa,3/1/2022,IBO,Lucius Bernier,On Time
83576,Gavan,Forsyth,Male,34,Colombia,Cangapara Airport,BR,Brazil,SAM,South America,6/11/2022,FLB,Gavan Forsyth,On Time
